_id,Serial No,Timestamp,Temperature,Humidity,latitude,longitude
1161,1393261016,2014-02-24T22:26:56,23,76,13.00361,77.61818
1162,1393261324,2014-02-24T22:32:04,23,76,13.00361,77.61818
1163,1393261631,2014-02-24T22:37:11,23,76,13.00361,77.61818
1164,1393261939,2014-02-24T22:42:19,23,76,13.00361,77.61818
1165,1393262246,2014-02-24T22:47:26,23,76,13.00361,77.61818
1166,1393262554,2014-02-24T22:52:34,23,76,13.00361,77.61818
1167,1393262862,2014-02-24T22:57:42,22.9,76,13.00361,77.61818
1168,1393263169,2014-02-24T23:02:49,22.9,76,13.00361,77.61818
1169,1393263477,2014-02-24T23:07:57,22.9,77,13.00361,77.61818
1170,1393263785,2014-02-24T23:13:05,22.9,76,13.00361,77.61818
1171,1393264092,2014-02-24T23:18:12,22.9,76,13.00361,77.61818
1172,1393264349,2014-02-24T23:22:29,22.9,76,13.00361,77.61818
1173,1393264656,2014-02-24T23:27:36,22.9,76,13.00361,77.61818
1174,1393264964,2014-02-24T23:32:44,22.8,77,13.00361,77.61818
1175,1393265271,2014-02-24T23:37:51,22.8,77,13.00361,77.61818
1176,1393265579,2014-02-24T23:42:59,22.8,77,13.00361,77.61818
1177,1393265887,2014-02-24T23:48:07,22.8,77,13.00361,77.61818
1178,1393266194,2014-02-24T23:53:14,22.8,77,13.00361,77.61818
1179,1393266502,2014-02-24T23:58:22,22.7,77,13.00361,77.61818
1180,1393266809,2014-02-25T00:03:29,22.7,77,13.00361,77.61818
1181,1393267117,2014-02-25T00:08:37,22.7,77,13.00361,77.61818
1182,1393267424,2014-02-25T00:13:44,22.7,77,13.00361,77.61818
1183,1393267731,2014-02-25T00:18:51,22.7,77,13.00361,77.61818
1184,1393267989,2014-02-25T00:23:09,22.7,77,13.00361,77.61818
1185,1393268296,2014-02-25T00:28:16,22.7,77,13.00361,77.61818
1186,1393268603,2014-02-25T00:33:23,22.7,77,13.00361,77.61818
1187,1393268911,2014-02-25T00:38:31,22.6,78,13.00361,77.61818
1188,1393269218,2014-02-25T00:43:38,22.6,78,13.00361,77.61818
1189,1393269526,2014-02-25T00:48:46,22.6,78,13.00361,77.61818
1190,1393269833,2014-02-25T00:53:53,22.6,78,13.00361,77.61818
1191,1393270141,2014-02-25T00:59:01,22.6,79,13.00361,77.61818
1192,1393270450,2014-02-25T01:04:10,22.5,80,13.00361,77.61818
1193,1393270757,2014-02-25T01:09:17,22.5,81,13.00361,77.61818
1194,1393271064,2014-02-25T01:14:24,22.4,81,13.00361,77.61818
1195,1393271371,2014-02-25T01:19:31,22.3,81,13.00361,77.61818
1196,1393271628,2014-02-25T01:23:48,22.3,82,13.00361,77.61818
1197,1393271935,2014-02-25T01:28:55,22.3,82,13.00361,77.61818
1198,1393272244,2014-02-25T01:34:04,22.2,82,13.00361,77.61818
1199,1393272552,2014-02-25T01:39:12,22.2,83,13.00361,77.61818
1200,1393272858,2014-02-25T01:44:18,22.1,83,13.00361,77.61818
1201,1393273166,2014-02-25T01:49:26,22.1,83,13.00361,77.61818
1202,1393273474,2014-02-25T01:54:34,22.1,83,13.00361,77.61818
1203,1393273781,2014-02-25T01:59:41,22.1,83,13.00361,77.61818
1204,1393274089,2014-02-25T02:04:49,22.1,83,13.00361,77.61818
1205,1393274396,2014-02-25T02:09:56,22,83,13.00361,77.61818
1206,1393274704,2014-02-25T02:15:04,22,83,13.00361,77.61818
1207,1393275012,2014-02-25T02:20:12,22,83,13.00361,77.61818
1208,1393275268,2014-02-25T02:24:28,22,83,13.00361,77.61818
1209,1393275576,2014-02-25T02:29:36,22,83,13.00361,77.61818
1210,1393275883,2014-02-25T02:34:43,22,83,13.00361,77.61818
1211,1393276191,2014-02-25T02:39:51,22,83,13.00361,77.61818
1212,1393276498,2014-02-25T02:44:58,22,83,13.00361,77.61818
1213,1393276806,2014-02-25T02:50:06,22,83,13.00361,77.61818
1214,1393277113,2014-02-25T02:55:13,21.9,83,13.00361,77.61818
1215,1393277420,2014-02-25T03:00:20,21.9,83,13.00361,77.61818
1216,1393277728,2014-02-25T03:05:28,21.9,83,13.00361,77.61818
1217,1393278036,2014-02-25T03:10:36,21.9,83,13.00361,77.61818
1218,1393278344,2014-02-25T03:15:44,21.9,83,13.00361,77.61818
1219,1393278652,2014-02-25T03:20:52,21.9,83,13.00361,77.61818
1220,1393278908,2014-02-25T03:25:08,21.9,83,13.00361,77.61818
1221,1393279216,2014-02-25T03:30:16,21.9,83,13.00361,77.61818
1222,1393279522,2014-02-25T03:35:22,21.8,83,13.00361,77.61818
1223,1393279830,2014-02-25T03:40:30,21.8,83,13.00361,77.61818
1224,1393280138,2014-02-25T03:45:38,21.8,83,13.00361,77.61818
1225,1393280445,2014-02-25T03:50:45,21.8,83,13.00361,77.61818
1226,1393280754,2014-02-25T03:55:54,21.8,82,13.00361,77.61818
1227,1393281061,2014-02-25T04:01:01,21.8,82,13.00361,77.61818
1228,1393281368,2014-02-25T04:06:08,21.8,82,13.00361,77.61818
1229,1393281676,2014-02-25T04:11:16,21.7,82,13.00361,77.61818
1230,1393281983,2014-02-25T04:16:23,21.7,81,13.00361,77.61818
1231,1393282291,2014-02-25T04:21:31,21.7,81,13.00361,77.61818
1232,1393282600,2014-02-25T04:26:40,21.7,81,13.00361,77.61818
1233,1393282856,2014-02-25T04:30:56,21.7,81,13.00361,77.61818
1234,1393283163,2014-02-25T04:36:03,21.7,81,13.00361,77.61818
1235,1393283471,2014-02-25T04:41:11,21.7,81,13.00361,77.61818
1236,1393283779,2014-02-25T04:46:19,21.7,81,13.00361,77.61818
1237,1393284086,2014-02-25T04:51:26,21.7,81,13.00361,77.61818
1238,1393284393,2014-02-25T04:56:33,21.7,81,13.00361,77.61818
1239,1393284701,2014-02-25T05:01:41,21.7,81,13.00361,77.61818
1240,1393285007,2014-02-25T05:06:47,21.6,81,13.00361,77.61818
1241,1393285315,2014-02-25T05:11:55,21.6,81,13.00361,77.61818
1242,1393285624,2014-02-25T05:17:04,21.6,81,13.00361,77.61818
1243,1393285932,2014-02-25T05:22:12,21.6,81,13.00361,77.61818
1244,1393286238,2014-02-25T05:27:18,21.6,80,13.00361,77.61818
1245,1393286545,2014-02-25T05:32:25,21.6,80,13.00361,77.61818
1246,1393286803,2014-02-25T05:36:43,21.6,80,13.00361,77.61818
1247,1393287110,2014-02-25T05:41:50,21.5,80,13.00361,77.61818
1248,1393287418,2014-02-25T05:46:58,21.5,80,13.00361,77.61818
1249,1393287725,2014-02-25T05:52:05,21.5,80,13.00361,77.61818
1250,1393288032,2014-02-25T05:57:12,21.5,80,13.00361,77.61818
1251,1393288340,2014-02-25T06:02:20,21.5,80,13.00361,77.61818
1252,1393288648,2014-02-25T06:07:28,21.5,80,13.00361,77.61818
1253,1393288956,2014-02-25T06:12:36,21.5,80,13.00361,77.61818
1254,1393289263,2014-02-25T06:17:43,21.5,80,13.00361,77.61818
1255,1393289570,2014-02-25T06:22:50,21.5,80,13.00361,77.61818
1256,1393289879,2014-02-25T06:27:59,21.5,80,13.00361,77.61818
1257,1393290186,2014-02-25T06:33:06,21.5,80,13.00361,77.61818
1258,1393290443,2014-02-25T06:37:23,21.5,80,13.00361,77.61818
1259,1393290750,2014-02-25T06:42:30,21.5,80,13.00361,77.61818
1260,1393291057,2014-02-25T06:47:37,21.5,80,13.00361,77.61818
1261,1393291365,2014-02-25T06:52:45,21.5,80,13.00361,77.61818
1262,1393291672,2014-02-25T06:57:52,21.6,80,13.00361,77.61818
1263,1393291980,2014-02-25T07:03:00,21.6,80,13.00361,77.61818
1264,1393292287,2014-02-25T07:08:07,21.6,80,13.00361,77.61818
1265,1393292595,2014-02-25T07:13:15,21.6,80,13.00361,77.61818
1266,1393292903,2014-02-25T07:18:23,21.6,80,13.00361,77.61818
1267,1393293210,2014-02-25T07:23:30,21.6,80,13.00361,77.61818
1268,1393293519,2014-02-25T07:28:39,21.6,80,13.00361,77.61818
1269,1393293827,2014-02-25T07:33:47,21.6,80,13.00361,77.61818
1270,1393294083,2014-02-25T07:38:03,21.6,80,13.00361,77.61818
1271,1393294390,2014-02-25T07:43:10,21.6,80,13.00361,77.61818
1272,1393294697,2014-02-25T07:48:17,21.6,80,13.00361,77.61818
1273,1393295005,2014-02-25T07:53:25,21.7,80,13.00361,77.61818
1274,1393295313,2014-02-25T07:58:33,21.7,80,13.00361,77.61818
1275,1393295621,2014-02-25T08:03:41,21.7,80,13.00361,77.61818
1276,1393295928,2014-02-25T08:08:48,21.7,80,13.00361,77.61818
1277,1393296235,2014-02-25T08:13:55,21.7,80,13.00361,77.61818
1278,1393296543,2014-02-25T08:19:03,21.7,81,13.00361,77.61818
1279,1393296850,2014-02-25T08:24:10,21.8,80,13.00361,77.61818
1280,1393297158,2014-02-25T08:29:18,21.8,80,13.00361,77.61818
1281,1393297466,2014-02-25T08:34:26,21.8,80,13.00361,77.61818
1282,1393297722,2014-02-25T08:38:42,21.9,80,13.00361,77.61818
1283,1393298030,2014-02-25T08:43:50,21.9,80,13.00361,77.61818
1284,1393298337,2014-02-25T08:48:57,22,80,13.00361,77.61818
1285,1393298645,2014-02-25T08:54:05,22,79,13.00361,77.61818
1286,1393298951,2014-02-25T08:59:11,22.1,79,13.00361,77.61818
1287,1393299259,2014-02-25T09:04:19,22.1,79,13.00361,77.61818
1288,1393299567,2014-02-25T09:09:27,22.1,79,13.00361,77.61818
1289,1393299874,2014-02-25T09:14:34,22.2,79,13.00361,77.61818
1290,1393300183,2014-02-25T09:19:43,22.2,78,13.00361,77.61818
1291,1393300491,2014-02-25T09:24:51,22.3,78,13.00361,77.61818
1292,1393300798,2014-02-25T09:29:58,22.3,78,13.00361,77.61818
1293,1393301106,2014-02-25T09:35:06,22.3,78,13.00361,77.61818
1294,1393301412,2014-02-25T09:40:12,22.4,78,13.00361,77.61818
1295,1393301669,2014-02-25T09:44:29,22.4,77,13.00361,77.61818
1296,1393301977,2014-02-25T09:49:37,22.4,77,13.00361,77.61818
1297,1393302182,2014-02-25T09:53:02,22.5,77,13.00361,77.61818
1298,1393302490,2014-02-25T09:58:10,22.5,77,13.00361,77.61818
1299,1393302798,2014-02-25T10:03:18,22.6,77,13.00361,77.61818
1300,1393303053,2014-02-25T10:07:33,22.6,76,13.00361,77.61818
1301,1393303361,2014-02-25T10:12:41,22.7,76,13.00361,77.61818
1302,1393303668,2014-02-25T10:17:48,22.8,76,13.00361,77.61818
1303,1393303976,2014-02-25T10:22:56,22.9,76,13.00361,77.61818
1304,1393304284,2014-02-25T10:28:04,23,75,13.00361,77.61818
1305,1393304591,2014-02-25T10:33:11,23.1,75,13.00361,77.61818
1306,1393304899,2014-02-25T10:38:19,23.2,74,13.00361,77.61818
1307,1393305206,2014-02-25T10:43:26,23.2,74,13.00361,77.61818
1308,1393305514,2014-02-25T10:48:34,23.3,73,13.00361,77.61818
1309,1393305822,2014-02-25T10:53:42,23.3,73,13.00361,77.61818
1310,1393306130,2014-02-25T10:58:50,23.4,73,13.00361,77.61818
1311,1393306438,2014-02-25T11:03:58,23.4,72,13.00361,77.61818
1312,1393306744,2014-02-25T11:09:04,23.5,72,13.00361,77.61818
1313,1393307052,2014-02-25T11:14:12,23.5,72,13.00361,77.61818
1314,1393307308,2014-02-25T11:18:28,23.6,71,13.00361,77.61818
1315,1393307616,2014-02-25T11:23:36,23.6,71,13.00361,77.61818
1316,1393307924,2014-02-25T11:28:44,23.7,71,13.00361,77.61818
1317,1393308231,2014-02-25T11:33:51,23.7,70,13.00361,77.61818
1318,1393308539,2014-02-25T11:38:59,23.8,70,13.00361,77.61818
1319,1393308847,2014-02-25T11:44:07,23.9,70,13.00361,77.61818
1320,1393309154,2014-02-25T11:49:14,23.9,70,13.00361,77.61818
1321,1393309462,2014-02-25T11:54:22,24,70,13.00361,77.61818
1322,1393309769,2014-02-25T11:59:29,24,69,13.00361,77.61818
1323,1393310077,2014-02-25T12:04:37,24,69,13.00361,77.61818
1324,1393310385,2014-02-25T12:09:45,24.1,69,13.00361,77.61818
1325,1393310641,2014-02-25T12:14:01,24.1,69,13.00361,77.61818
1326,1393310948,2014-02-25T12:19:08,24.2,67,13.00361,77.61818
1327,1393311255,2014-02-25T12:24:15,24.2,67,13.00361,77.61818
1328,1393311563,2014-02-25T12:29:23,24.3,67,13.00361,77.61818
1329,1393311870,2014-02-25T12:34:30,24.3,67,13.00361,77.61818
1330,1393312179,2014-02-25T12:39:39,24.3,66,13.00361,77.61818
1331,1393312487,2014-02-25T12:44:47,24.4,66,13.00361,77.61818
1332,1393312793,2014-02-25T12:49:53,24.4,66,13.00361,77.61818
1333,1393313101,2014-02-25T12:55:01,24.5,66,13.00361,77.61818
1334,1393313408,2014-02-25T13:00:08,24.6,66,13.00361,77.61818
1335,1393313716,2014-02-25T13:05:16,24.7,65,13.00361,77.61818
1336,1393314025,2014-02-25T13:10:25,24.8,64,13.00361,77.61818
1337,1393314281,2014-02-25T13:14:41,24.8,65,13.00361,77.61818
1338,1393314588,2014-02-25T13:19:48,24.9,64,13.00361,77.61818
1339,1393314895,2014-02-25T13:24:55,25,64,13.00361,77.61818
1340,1393315203,2014-02-25T13:30:03,25.2,63,13.00361,77.61818
1341,1393315511,2014-02-25T13:35:11,25.2,62,13.00361,77.61818
1342,1393315819,2014-02-25T13:40:19,25.3,63,13.00361,77.61818
1343,1393316127,2014-02-25T13:45:27,25.3,62,13.00361,77.61818
1344,1393316433,2014-02-25T13:50:33,25.3,62,13.00361,77.61818
1345,1393316741,2014-02-25T13:55:41,25.3,62,13.00361,77.61818
1346,1393317049,2014-02-25T14:00:49,25.4,62,13.00361,77.61818
1347,1393317356,2014-02-25T14:05:56,25.5,62,13.00361,77.61818
1348,1393317664,2014-02-25T14:11:04,25.6,61,13.00361,77.61818
1349,1393317920,2014-02-25T14:15:20,25.7,60,13.00361,77.61818
1350,1393318228,2014-02-25T14:20:28,25.7,60,13.00361,77.61818
1351,1393318535,2014-02-25T14:25:35,25.8,59,13.00361,77.61818
1352,1393318843,2014-02-25T14:30:43,25.8,60,13.00361,77.61818
1353,1393319151,2014-02-25T14:35:51,25.7,60,13.00361,77.61818
1354,1393319457,2014-02-25T14:40:57,25.7,60,13.00361,77.61818
1355,1393319765,2014-02-25T14:46:05,25.8,59,13.00361,77.61818
1356,1393320074,2014-02-25T14:51:14,25.8,58,13.00361,77.61818
1357,1393320381,2014-02-25T14:56:21,25.7,58,13.00361,77.61818
1358,1393320689,2014-02-25T15:01:29,25.8,58,13.00361,77.61818
1359,1393320996,2014-02-25T15:06:36,26,58,13.00361,77.61818
1360,1393321304,2014-02-25T15:11:44,26.3,57,13.00361,77.61818
1361,1393321612,2014-02-25T15:16:52,26.7,56,13.00361,77.61818
1362,1393321867,2014-02-25T15:21:07,26.7,56,13.00361,77.61818
1363,1393322175,2014-02-25T15:26:15,26.6,55,13.00361,77.61818
1364,1393323053,2014-02-25T15:40:53,26.5,56,13.00361,77.61818
1365,1393323309,2014-02-25T15:45:09,26.5,56,13.00361,77.61818
1366,1393323617,2014-02-25T15:50:17,26.4,56,13.00361,77.61818
1367,1393323924,2014-02-25T15:55:24,26.4,56,13.00361,77.61818
1368,1393324233,2014-02-25T16:00:33,26.4,56,13.00361,77.61818
1369,1393324539,2014-02-25T16:05:39,26.3,56,13.00361,77.61818
1370,1393324847,2014-02-25T16:10:47,26.3,56,13.00361,77.61818
1371,1393325155,2014-02-25T16:15:55,26.3,56,13.00361,77.61818
1372,1393325462,2014-02-25T16:21:02,26.3,56,13.00361,77.61818
1373,1393325770,2014-02-25T16:26:10,26.4,55,13.00361,77.61818
1374,1393326078,2014-02-25T16:31:18,26.4,55,13.00361,77.61818
1375,1393326385,2014-02-25T16:36:25,26.4,55,13.00361,77.61818
1376,1393326693,2014-02-25T16:41:33,26.4,55,13.00361,77.61818
1377,1393326948,2014-02-25T16:45:48,26.4,55,13.00361,77.61818
1378,1393327257,2014-02-25T16:50:57,26.3,55,13.00361,77.61818
1379,1393327563,2014-02-25T16:56:03,26.2,55,13.00361,77.61818
1380,1393327871,2014-02-25T17:01:11,26.2,55,13.00361,77.61818
1381,1393328180,2014-02-25T17:06:20,26.1,55,13.00361,77.61818
1382,1393328487,2014-02-25T17:11:27,26.1,56,13.00361,77.61818
1383,1393328795,2014-02-25T17:16:35,26.1,56,13.00361,77.61818
1384,1393329102,2014-02-25T17:21:42,26.1,56,13.00361,77.61818
1385,1393329410,2014-02-25T17:26:50,26.1,56,13.00361,77.61818
1386,1393329717,2014-02-25T17:31:57,26,56,13.00361,77.61818
1387,1393330025,2014-02-25T17:37:05,26,56,13.00361,77.61818
1388,1393330333,2014-02-25T17:42:13,26,55,13.00361,77.61818
1389,1393330588,2014-02-25T17:46:28,26.1,55,13.00361,77.61818
1390,1393330896,2014-02-25T17:51:36,26.1,56,13.00361,77.61818
1391,1393331205,2014-02-25T17:56:45,26.3,56,13.00361,77.61818
1392,1393331512,2014-02-25T18:01:52,26.3,56,13.00361,77.61818
1393,1393331819,2014-02-25T18:06:59,26.3,55,13.00361,77.61818
1394,1393332126,2014-02-25T18:12:06,26.1,56,13.00361,77.61818
1395,1393332435,2014-02-25T18:17:15,26.1,56,13.00361,77.61818
1396,1393332743,2014-02-25T18:22:23,26,56,13.00361,77.61818
1397,1393333049,2014-02-25T18:27:29,25.9,56,13.00361,77.61818
1398,1393333357,2014-02-25T18:32:37,25.8,56,13.00361,77.61818
1399,1393333664,2014-02-25T18:37:44,25.7,57,13.00361,77.61818
1400,1393333921,2014-02-25T18:42:01,25.7,57,13.00361,77.61818
1401,1393334075,2014-02-25T18:44:35,25.7,58,13.00361,77.61818
1402,1393334382,2014-02-25T18:49:42,25.6,58,13.00361,77.61818
1403,1393334690,2014-02-25T18:54:50,25.5,58,13.00361,77.61818
1404,1393334946,2014-02-25T18:59:06,25.5,58,13.00361,77.61818
1405,1393335254,2014-02-25T19:04:14,25.5,59,13.00361,77.61818
1406,1393335557,2014-02-25T19:09:17,25.4,59,13.00361,77.61818
1407,1393335865,2014-02-25T19:14:25,25.4,59,13.00361,77.61818
1408,1393336177,2014-02-25T19:19:37,25.3,59,13.00361,77.61818
1409,1393336484,2014-02-25T19:24:44,25.2,59,13.00361,77.61818
1410,1393336792,2014-02-25T19:29:52,25.2,59,13.00361,77.61818
1411,1393337099,2014-02-25T19:34:59,25.1,59,13.00361,77.61818
1412,1393337407,2014-02-25T19:40:07,25.1,60,13.00361,77.61818
1413,1393337715,2014-02-25T19:45:15,25.1,60,13.00361,77.61818
1414,1393338021,2014-02-25T19:50:21,25,60,13.00361,77.61818
1415,1393341742,2014-02-25T20:52:22,24.6,62,13.00361,77.61818
1416,1393341998,2014-02-25T20:56:38,24.5,62,13.00361,77.61818
1417,1393342306,2014-02-25T21:01:46,24.5,62,13.00361,77.61818
1418,1393342611,2014-02-25T21:06:51,24.5,62,13.00361,77.61818
1419,1393342915,2014-02-25T21:11:55,24.5,62,13.00361,77.61818
1420,1393343229,2014-02-25T21:17:09,24.4,62,13.00361,77.61818
1421,1393343536,2014-02-25T21:22:16,24.4,62,13.00361,77.61818
1422,1393343844,2014-02-25T21:27:24,24.4,62,13.00361,77.61818
1423,1393344152,2014-02-25T21:32:32,24.4,62,13.00361,77.61818
1424,1393344459,2014-02-25T21:37:39,24.4,62,13.00361,77.61818
1425,1393344767,2014-02-25T21:42:47,24.4,62,13.00361,77.61818
1426,1393345075,2014-02-25T21:47:55,24.3,62,13.00361,77.61818
1427,1393345330,2014-02-25T21:52:10,24.3,62,13.00361,77.61818
1428,1393345637,2014-02-25T21:57:17,24.3,62,13.00361,77.61818
1429,1393345946,2014-02-25T22:02:26,24.3,62,13.00361,77.61818
1430,1393346254,2014-02-25T22:07:34,24.2,63,13.00361,77.61818
1431,1393346560,2014-02-25T22:12:40,24.2,64,13.00361,77.61818
1432,1393346866,2014-02-25T22:17:46,24.1,64,13.00361,77.61818
1433,1393347176,2014-02-25T22:22:56,24.1,65,13.00361,77.61818
1434,1393347483,2014-02-25T22:28:03,24,66,13.00361,77.61818
1435,1393347587,2014-02-25T22:29:47,24,66,13.00361,77.61818
1436,1393347893,2014-02-25T22:34:53,24,66,13.00361,77.61818
1437,1393348201,2014-02-25T22:40:01,23.9,67,13.00361,77.61818
1438,1393348509,2014-02-25T22:45:09,23.9,67,13.00361,77.61818
1439,1393348816,2014-02-25T22:50:16,23.8,67,13.00361,77.61818
1440,1393349124,2014-02-25T22:55:24,23.8,68,13.00361,77.61818
1441,1393349431,2014-02-25T23:00:31,23.7,68,13.00361,77.61818
1442,1393349740,2014-02-25T23:05:40,23.6,68,13.00361,77.61818
1443,1393350048,2014-02-25T23:10:48,23.6,68,13.00361,77.61818
1444,1393350354,2014-02-25T23:15:54,23.5,69,13.00361,77.61818
1445,1393350662,2014-02-25T23:21:02,23.5,69,13.00361,77.61818
1446,1393350919,2014-02-25T23:25:19,23.4,69,13.00361,77.61818
1447,1393351227,2014-02-25T23:30:27,23.4,69,13.00361,77.61818
1448,1393351533,2014-02-25T23:35:33,23.3,70,13.00361,77.61818
1449,1393351841,2014-02-25T23:40:41,23.3,70,13.00361,77.61818
1450,1393352150,2014-02-25T23:45:50,23.2,70,13.00361,77.61818
1451,1393352457,2014-02-25T23:50:57,23.2,70,13.00361,77.61818
1452,1393352764,2014-02-25T23:56:04,23.1,71,13.00361,77.61818
1453,1393353072,2014-02-26T00:01:12,23.1,71,13.00361,77.61818
1454,1393353379,2014-02-26T00:06:19,23,71,13.00361,77.61818
1455,1393353687,2014-02-26T00:11:27,23,72,13.00361,77.61818
1456,1393353994,2014-02-26T00:16:34,22.9,72,13.00361,77.61818
1457,1393354302,2014-02-26T00:21:42,22.9,72,13.00361,77.61818
1458,1393354557,2014-02-26T00:25:57,22.8,73,13.00361,77.61818
1459,1393354865,2014-02-26T00:31:05,22.8,73,13.00361,77.61818
1460,1393355174,2014-02-26T00:36:14,22.7,73,13.00361,77.61818
1461,1393355481,2014-02-26T00:41:21,22.7,73,13.00361,77.61818
1462,1393355789,2014-02-26T00:46:29,22.6,74,13.00361,77.61818
1463,1393356096,2014-02-26T00:51:36,22.5,74,13.00361,77.61818
1464,1393356404,2014-02-26T00:56:44,22.5,74,13.00361,77.61818
1465,1393356712,2014-02-26T01:01:52,22.4,75,13.00361,77.61818
1466,1393357019,2014-02-26T01:06:59,22.4,75,13.00361,77.61818
1467,1393357327,2014-02-26T01:12:07,22.3,75,13.00361,77.61818
1468,1393357635,2014-02-26T01:17:15,22.3,76,13.00361,77.61818
1469,1393357942,2014-02-26T01:22:22,22.3,76,13.00361,77.61818
1470,1393358249,2014-02-26T01:27:29,22.2,76,13.00361,77.61818
1471,1393358556,2014-02-26T01:32:36,22.2,76,13.00361,77.61818
1472,1393358814,2014-02-26T01:36:54,22.1,77,13.00361,77.61818
1473,1393359121,2014-02-26T01:42:01,22.1,77,13.00361,77.61818
1474,1393359428,2014-02-26T01:47:08,22.1,78,13.00361,77.61818
1475,1393359736,2014-02-26T01:52:16,22.1,78,13.00361,77.61818
1476,1393360043,2014-02-26T01:57:23,22,78,13.00361,77.61818
1477,1393360351,2014-02-26T02:02:31,22,78,13.00361,77.61818
1478,1393360658,2014-02-26T02:07:38,22,78,13.00361,77.61818
1479,1393360966,2014-02-26T02:12:46,22,78,13.00361,77.61818
1480,1393361274,2014-02-26T02:17:54,21.9,78,13.00361,77.61818
1481,1393361581,2014-02-26T02:23:01,21.9,78,13.00361,77.61818
1482,1393361890,2014-02-26T02:28:10,21.9,78,13.00361,77.61818
1483,1393362198,2014-02-26T02:33:18,21.9,78,13.00361,77.61818
1484,1393362454,2014-02-26T02:37:34,21.9,78,13.00361,77.61818
1485,1393362762,2014-02-26T02:42:42,21.8,78,13.00361,77.61818
1486,1393363068,2014-02-26T02:47:48,21.8,78,13.00361,77.61818
1487,1393363376,2014-02-26T02:52:56,21.8,78,13.00361,77.61818
1488,1393363683,2014-02-26T02:58:03,21.8,78,13.00361,77.61818
1489,1393363991,2014-02-26T03:03:11,21.8,78,13.00361,77.61818
1490,1393364299,2014-02-26T03:08:19,21.8,78,13.00361,77.61818
1491,1393364606,2014-02-26T03:13:26,21.8,78,13.00361,77.61818
1492,1393364913,2014-02-26T03:18:33,21.8,78,13.00361,77.61818
1493,1393365220,2014-02-26T03:23:40,21.8,78,13.00361,77.61818
1494,1393365529,2014-02-26T03:28:49,21.8,78,13.00361,77.61818
1495,1393365837,2014-02-26T03:33:57,21.7,78,13.00361,77.61818
1496,1393366144,2014-02-26T03:39:04,21.7,78,13.00361,77.61818
1497,1393366452,2014-02-26T03:44:12,21.7,77,13.00361,77.61818
1498,1393366708,2014-02-26T03:48:28,21.7,78,13.00361,77.61818
1499,1393367016,2014-02-26T03:53:36,21.7,77,13.00361,77.61818
1500,1393367323,2014-02-26T03:58:43,21.7,78,13.00361,77.61818
1501,1393367630,2014-02-26T04:03:50,21.7,78,13.00361,77.61818
1502,1393367939,2014-02-26T04:08:59,21.6,77,13.00361,77.61818
1503,1393368246,2014-02-26T04:14:06,21.6,78,13.00361,77.61818
1504,1393368554,2014-02-26T04:19:14,21.6,78,13.00361,77.61818
1505,1393368862,2014-02-26T04:24:22,21.6,78,13.00361,77.61818
1506,1393369169,2014-02-26T04:29:29,21.6,77,13.00361,77.61818
1507,1393369477,2014-02-26T04:34:37,21.6,77,13.00361,77.61818
1508,1393369783,2014-02-26T04:39:43,21.6,77,13.00361,77.61818
1509,1393370091,2014-02-26T04:44:51,21.6,77,13.00361,77.61818
1510,1393370399,2014-02-26T04:49:59,21.6,77,13.00361,77.61818
1511,1393370655,2014-02-26T04:54:15,21.6,77,13.00361,77.61818
1512,1393370963,2014-02-26T04:59:23,21.6,77,13.00361,77.61818
1513,1393371270,2014-02-26T05:04:30,21.6,77,13.00361,77.61818
1514,1393371579,2014-02-26T05:09:39,21.5,77,13.00361,77.61818
1515,1393371886,2014-02-26T05:14:46,21.5,77,13.00361,77.61818
1516,1393372193,2014-02-26T05:19:53,21.5,77,13.00361,77.61818
1517,1393372501,2014-02-26T05:25:01,21.5,77,13.00361,77.61818
1518,1393372808,2014-02-26T05:30:08,21.5,77,13.00361,77.61818
1519,1393373116,2014-02-26T05:35:16,21.4,77,13.00361,77.61818
1520,1393373425,2014-02-26T05:40:25,21.4,77,13.00361,77.61818
1521,1393373732,2014-02-26T05:45:32,21.4,77,13.00361,77.61818
1522,1393374039,2014-02-26T05:50:39,21.3,77,13.00361,77.61818
1523,1393374295,2014-02-26T05:54:55,21.3,77,13.00361,77.61818
1524,1393374603,2014-02-26T06:00:03,21.3,77,13.00361,77.61818
1525,1393374910,2014-02-26T06:05:10,21.3,77,13.00361,77.61818
1526,1393375218,2014-02-26T06:10:18,21.3,77,13.00361,77.61818
1527,1393375526,2014-02-26T06:15:26,21.3,77,13.00361,77.61818
1528,1393375833,2014-02-26T06:20:33,21.3,77,13.00361,77.61818
1529,1393376141,2014-02-26T06:25:41,21.3,77,13.00361,77.61818
1530,1393376448,2014-02-26T06:30:48,21.3,77,13.00361,77.61818
1531,1393376756,2014-02-26T06:35:56,21.3,77,13.00361,77.61818
1532,1393377064,2014-02-26T06:41:04,21.3,77,13.00361,77.61818
1533,1393377371,2014-02-26T06:46:11,21.2,77,13.00361,77.61818
1534,1393377627,2014-02-26T06:50:27,21.2,77,13.00361,77.61818
1535,1393377934,2014-02-26T06:55:34,21.3,77,13.00361,77.61818
1536,1393378242,2014-02-26T07:00:42,21.2,76,13.00361,77.61818
1537,1393378550,2014-02-26T07:05:50,21.2,76,13.00361,77.61818
1538,1393378858,2014-02-26T07:10:58,21.2,76,13.00361,77.61818
1539,1393379166,2014-02-26T07:16:06,21.2,76,13.00361,77.61818
